route_id,service_id,trip_id,trip_headsign,wheelchair_accessible
145576,288804_236873,22974540_236873,Sędzisław,0
145576,288804_236874,22974541_236874,Sędzisław,0
145576,288804_236875,22974542_236875,Sędzisław,0
145576,288804_236876,22974543_236876,Sędzisław,0
145576,288804_236877,22974544_236877,Sędzisław,0
145576,288804_236878,22974545_236878,Sędzisław,0
145576,288804_236879,22974546_236879,Sędzisław,0
145576,288804_236880,22974547_236880,Sędzisław,0
145576,288804_236881,22974548_236881,Sędzisław,0
145576,288804_236882,22974549_236882,Sędzisław,0
145576,288804_236883,22974550_236883,Sędzisław,0
145576,288804_236885,22974552_236885,Sędzisław,0
145576,288804_236886,22974553_236886,Sędzisław,0
145576,288804_236887,22974554_236887,Sędzisław,0
145576,288804_236888,22974555_236888,Sędzisław,0
145576,288804_236889,22974556_236889,Sędzisław,0
145576,288804_236890,22974557_236890,Sędzisław,0
145577,288805_236891,22974558_236891,Wrocław Główny,0
145576,288804_236892,22974559_236892,Sędzisław,0
145577,288805_236893,22974560_236893,Wrocław Główny,0
145578,288806_236894,22974561_236894,Szklarska Poręba Górna,0
145578,288806_236895,22974562_236895,Szklarska Poręba Górna,0
145578,288806_236896,22974563_236896,Liberec,0
145578,288806_236897,22974564_236897,Harrachov,0
145578,288806_236898,22974565_236898,Szklarska Poręba Górna,0
145578,288806_236899,22974566_236899,Szklarska Poręba Górna,0
145578,288806_236900,22974567_236900,Liberec,0
145578,288806_236901,22974568_236901,Harrachov,0
145578,288806_236902,22974569_236902,Szklarska Poręba Górna,0
145578,288806_236903,22974570_236903,Szklarska Poręba Górna,0
145578,288806_236904,22974571_236904,Liberec,0
145578,288806_236905,22974572_236905,Harrachov,0
145578,288806_236906,22974573_236906,Szklarska Poręba Górna,0
145578,288806_236907,22974574_236907,Szklarska Poręba Górna,0
145578,288806_236908,22974575_236908,Liberec,0
145578,288806_236909,22974576_236909,Harrachov,0
145578,288806_236910,22974577_236910,Szklarska Poręba Górna,0
145578,288806_236911,22974578_236911,Szklarska Poręba Górna,0
145578,288806_236912,22974579_236912,Liberec,0
145578,288806_236913,22974580_236913,Harrachov,0
145578,288806_236914,22974581_236914,Szklarska Poręba Górna,0
145578,288806_236915,22974582_236915,Szklarska Poręba Górna,0
145578,288806_236916,22974583_236916,Liberec,0
145578,288806_236917,22974584_236917,Harrachov,0
145578,288806_236918,22974585_236918,Szklarska Poręba Górna,0
145578,288806_236919,22974586_236919,Szklarska Poręba Górna,0
145578,288806_236920,22974587_236920,Liberec,0
145578,288806_236921,22974588_236921,Harrachov,0
145578,288806_236922,22974589_236922,Szklarska Poręba Górna,0
145578,288806_236923,22974590_236923,Szklarska Poręba Górna,0
145578,288806_236924,22974591_236924,Liberec,0
145578,288806_236925,22974592_236925,Harrachov,0
145578,288806_236926,22974593_236926,Szklarska Poręba Górna,0
145578,288806_236927,22974594_236927,Szklarska Poręba Górna,0
145578,288806_236928,22974595_236928,Liberec,0
145578,288806_236929,22974596_236929,Harrachov,0
145578,288806_236930,22974597_236930,Szklarska Poręba Górna,0
145578,288806_236931,22974598_236931,Szklarska Poręba Górna,0
145578,288806_236932,22974599_236932,Liberec,0
145578,288806_236933,22974600_236933,Harrachov,0
145578,288806_236934,22974601_236934,Szklarska Poręba Górna,0
145578,288806_236935,22974602_236935,Szklarska Poręba Górna,0
145578,288806_236936,22974603_236936,Liberec,0
145578,288806_236937,22974604_236937,Harrachov,0
145580,288808_236938,22974605_236938,Jelenia Góra,0
145580,288808_236939,22974606_236939,Jelenia Góra,0
145580,288808_236940,22974607_236940,Jelenia Góra,0
145580,288808_236941,22974608_236941,Jelenia Góra,0
145580,288808_236942,22974609_236942,Świeradów-Zdrój,0
145580,288808_236943,22974610_236943,Świeradów-Zdrój,0
145580,288808_236944,22974611_236944,Jelenia Góra,0
145580,288808_236945,22974612_236945,Jelenia Góra,0
145580,288808_236946,22974613_236946,Jelenia Góra,0
145580,288808_236947,22974614_236947,Jelenia Góra,0
145580,288808_236948,22974615_236948,Jelenia Góra,0
145580,288808_236949,22974616_236949,Jelenia Góra,0
145580,288808_236950,22974617_236950,Jelenia Góra,0
145580,288808_236951,22974618_236951,Gryfów Śląski,0
145581,288809_236952,22974619_236952,Węgliniec,0
145581,288809_236953,22974620_236953,Węgliniec,0
145586,288814_236956,22974623_236956,Wrocław Główny,0
145586,288814_236957,22974624_236957,Wrocław Główny,0
145586,288814_236958,22974625_236958,Wrocław Główny,0
145586,288814_236959,22974626_236959,Wrocław Główny,0
145586,288814_236960,22974627_236960,Wrocław Główny,0
145586,288814_236961,22974628_236961,Wrocław Główny,0
145586,288814_236962,22974629_236962,Wrocław Główny,0
145582,288810_236964,22974631_236964,Wrocław Główny,0
145582,288810_236965,22974632_236965,Wrocław Główny,0
145582,288810_236966,22974633_236966,Wrocław Główny,0
145582,288810_236967,22974634_236967,Wrocław Główny,0
145581,288809_236968,22974635_236968,Dresden Hbf,0
145581,288809_236969,22974636_236969,Görlitz,0
145581,288809_236970,22974637_236970,Zgorzelec,0
145581,288809_236971,22974638_236971,Zgorzelec,0
145581,288809_236972,22974639_236972,Dresden Hbf,0
145581,288809_236973,22974640_236973,Görlitz,0
145581,288809_236974,22974641_236974,Zgorzelec,0
145581,288809_236975,22974642_236975,Zgorzelec,0
145581,288809_236976,22974643_236976,Dresden Hbf,0
145581,288809_236977,22974644_236977,Görlitz,0
145581,288809_236978,22974645_236978,Zgorzelec,0
145581,288809_236979,22974646_236979,Zgorzelec,0
145581,288809_236980,22974647_236980,Bischofswerda,0
145581,288809_236981,22974648_236981,Görlitz,0
145581,288809_236982,22974649_236982,Zgorzelec,0
145581,288809_236983,22974650_236983,Zgorzelec,0
145581,288809_236985,22974652_236985,Zgorzelec,0
145581,288809_236986,22974653_236986,Zgorzelec,0
145581,288809_236987,22974654_236987,Dresden Hbf,0
145581,288809_236988,22974655_236988,Görlitz,0
145581,288809_236989,22974656_236989,Zgorzelec,0
145581,288809_236990,22974657_236990,Zgorzelec,0
145581,288809_236991,22974658_236991,Bischofswerda,0
145581,288809_236992,22974659_236992,Bischofswerda,0
145581,288809_236993,22974660_236993,Görlitz,0
145581,288809_236994,22974661_236994,Görlitz,0
145581,288809_236995,22974662_236995,Zgorzelec,0
145581,288809_236996,22974663_236996,Zgorzelec,0
145581,288809_236997,22974664_236997,Dresden Hbf,0
145581,288809_236998,22974665_236998,Görlitz,0
145581,288809_236999,22974666_236999,Zgorzelec,0
145581,288809_237000,22974667_237000,Zgorzelec,0
145581,288809_237001,22974668_237001,Bischofswerda,0
145581,288809_237002,22974669_237002,Görlitz,0
145581,288809_237003,22974670_237003,Zgorzelec,0
145581,288809_237004,22974671_237004,Zgorzelec,0
145581,288809_237005,22974672_237005,Görlitz,0
145581,288809_237006,22974673_237006,Bischofswerda,0
145581,288809_237008,22974675_237008,Görlitz,0
145581,288809_237009,22974676_237009,Görlitz,0
145581,288809_237010,22974677_237010,Zgorzelec,0
145581,288809_237011,22974678_237011,Zgorzelec,0
145581,288809_237012,22974679_237012,Dresden Hbf,0
145581,288809_237013,22974680_237013,Görlitz,0
145581,288809_237014,22974681_237014,Zgorzelec,0
145581,288809_237015,22974682_237015,Zgorzelec,0
145580,288808_237016,22974683_237016,Jelenia Góra,0
145580,288808_237017,22974684_237017,Jelenia Góra,0
145581,288809_237018,22974685_237018,Zgorzelec,0
145581,288809_237019,22974686_237019,Zgorzelec,0
145581,288809_237020,22974687_237020,Dresden Hbf,0
145581,288809_237021,22974688_237021,Görlitz,0
145608,288836_237022,22974689_237022,Wrocław Główny,0
145587,288815_237024,22974691_237024,Kudowa-Zdrój,0
145587,288815_237025,22974692_237025,Kudowa-Zdrój,0
145587,288815_237027,22974694_237027,Kudowa-Zdrój,0
145587,288815_237028,22974695_237028,Kudowa-Zdrój,0
145608,288836_237029,22974696_237029,Wrocław Główny,0
145588,288816_237030,22974697_237030,Świdnica Miasto,0
145588,288816_237031,22974698_237031,Świdnica Miasto,0
145588,288816_237032,22974699_237032,Kobierzyce,0
145588,288816_237033,22974700_237033,Kobierzyce,0
145588,288816_237034,22974701_237034,Świdnica Miasto,0
145588,288816_237035,22974702_237035,Świdnica Miasto,0
145588,288816_237036,22974703_237036,Kobierzyce,0
145588,288816_237037,22974704_237037,Kobierzyce,0
145588,288816_237038,22974705_237038,Świdnica Miasto,0
145588,288816_237039,22974706_237039,Świdnica Miasto,0
145588,288816_237040,22974707_237040,Świdnica Miasto,0
145588,288816_237041,22974708_237041,Świdnica Miasto,0
145588,288816_237042,22974709_237042,Sobótka Zachodnia,0
145588,288816_237043,22974710_237043,Sobótka Zachodnia,0
145588,288816_237044,22974711_237044,Świdnica Miasto,0
145588,288816_237045,22974712_237045,Świdnica Miasto,0
145588,288816_237046,22974713_237046,Bielawa Zachodnia,0
145588,288816_237047,22974714_237047,Bielawa Zachodnia,0
145588,288816_237048,22974715_237048,Jaworzyna Śląska,0
145588,288816_237049,22974716_237049,Jaworzyna Śląska,0
145588,288816_237050,22974717_237050,Bielawa Zachodnia,0
145588,288816_237051,22974718_237051,Bielawa Zachodnia,0
145588,288816_237052,22974719_237052,Wrocław Główny,0
145588,288816_237053,22974720_237053,Wrocław Główny,0
145589,288817_237054,22974721_237054,Trzebnica,0
145589,288817_237055,22974722_237055,Trzebnica,0
145588,288816_237056,22974723_237056,Wrocław Główny,0
145588,288816_237057,22974724_237057,Wrocław Główny,0
145588,288816_237058,22974725_237058,Wrocław Główny,0
145588,288816_237059,22974726_237059,Wrocław Główny,0
145588,288816_237060,22974727_237060,Wrocław Główny,0
145588,288816_237061,22974728_237061,Wrocław Główny,0
145591,288819_237062,22974729_237062,Wrocław Główny,0
145591,288819_237063,22974730_237063,Wrocław Główny,0
145589,288817_237064,22974731_237064,Trzebnica,0
145589,288817_237065,22974797_237065,Trzebnica,0
145588,288816_237066,22974817_237066,Wrocław Główny,0
145588,288816_237067,22974818_237067,Wrocław Główny,0
145588,288816_237068,22974819_237068,Wrocław Główny,0
145588,288816_237069,22974820_237069,Wrocław Główny,0
145588,288816_237070,22974821_237070,Wrocław Główny,0
145588,288816_237071,22974822_237071,Wrocław Główny,0
145588,288816_237072,22974823_237072,Wrocław Główny,0
145588,288816_237073,22974824_237073,Wrocław Główny,0
145588,288816_237074,22974825_237074,Wrocław Główny,0
145588,288816_237075,22974826_237075,Wrocław Główny,0
145589,288817_237076,22974827_237076,Trzebnica,0
145589,288817_237077,22974828_237077,Trzebnica,0
145588,288816_237078,22974829_237078,Wrocław Główny,0
145588,288816_237079,22974830_237079,Wrocław Główny,0
145588,288816_237080,22974831_237080,Wrocław Główny,0
145588,288816_237081,22974832_237081,Wrocław Główny,0
145588,288816_237082,22974833_237082,Wrocław Główny,0
145588,288816_237083,22974834_237083,Wrocław Główny,0
145588,288816_237084,22974835_237084,Wrocław Główny,0
145588,288816_237085,22974836_237085,Wrocław Główny,0
145588,288816_237086,22974837_237086,Wrocław Główny,0
145588,288816_237087,22974838_237087,Wrocław Główny,0
145588,288816_237088,22974839_237088,Wrocław Główny,0
145588,288816_237089,22974840_237089,Wrocław Główny,0
145588,288816_237090,22974841_237090,Wrocław Główny,0
145588,288816_237091,22974842_237091,Wrocław Główny,0
145589,288817_237092,22974843_237092,Trzebnica,0
145589,288817_237093,22974844_237093,Trzebnica,0
145589,288817_237094,22974845_237094,Trzebnica,0
145589,288817_237095,22974846_237095,Trzebnica,0
145588,288816_237096,22974847_237096,Bielawa Zachodnia,0
145588,288816_237097,22974848_237097,Bielawa Zachodnia,0
145592,288820_237098,22974849_237098,Kłodzko Miasto,0
145592,288820_237099,22974850_237099,Kłodzko Miasto,0
145592,288820_237100,22974851_237100,Kłodzko Miasto,0
145592,288820_237101,22974852_237101,Kłodzko Miasto,0
145592,288820_237102,22974853_237102,Kłodzko Miasto,0
145592,288820_237103,22974854_237103,Kłodzko Miasto,0
145592,288820_237104,22974855_237104,Kłodzko Miasto,0
145592,288820_237105,22974856_237105,Kłodzko Miasto,0
145592,288820_237106,22974857_237106,Kłodzko Miasto,0
145592,288820_237107,22974858_237107,Kłodzko Miasto,0
145592,288820_237108,22974859_237108,Kłodzko Miasto,0
145592,288820_237109,22974860_237109,Kłodzko Miasto,0
145592,288820_237110,22974861_237110,Kłodzko Miasto,0
145592,288820_237111,22974862_237111,Kłodzko Miasto,0
145587,288815_237113,22974864_237113,Kudowa-Zdrój,0
145587,288815_237114,22974865_237114,Kudowa-Zdrój,0
145593,288821_237115,22974866_237115,Kłodzko Miasto,0
145593,288821_237116,22974867_237116,Kłodzko Miasto,0
145587,288815_237118,22974869_237118,Kudowa-Zdrój,0
145587,288815_237119,22974870_237119,Kudowa-Zdrój,0
145594,288822_237121,22974872_237121,Kudowa-Zdrój,0
145594,288822_237122,22974873_237122,Kudowa-Zdrój,0
145594,288822_237123,22974874_237123,Kłodzko Miasto,0
145594,288822_237124,22974875_237124,Kłodzko Miasto,0
145594,288822_237125,22974876_237125,Kłodzko Miasto,0
145594,288822_237126,22974877_237126,Kłodzko Miasto,0
145594,288822_237127,22974878_237127,Kłodzko Miasto,0
145594,288822_237128,22974879_237128,Kłodzko Miasto,0
145587,288815_237131,22974882_237131,Kudowa-Zdrój,0
145587,288815_237132,22974883_237132,Kudowa-Zdrój,0
145587,288815_237133,22974884_237133,Duszniki-Zdrój,0
145594,288822_237134,22974885_237134,Kłodzko Miasto,0
145594,288822_237135,22974886_237135,Kłodzko Miasto,0
145594,288822_237136,22974887_237136,Kłodzko Główne,0
145594,288822_237137,22974888_237137,Kłodzko Główne,0
145594,288822_237138,22974889_237138,Wałbrzych Miasto,0
145594,288822_237139,22974890_237139,Wałbrzych Miasto,0
145587,288815_237141,22974892_237141,Kłodzko Miasto,0
145587,288815_237142,22974893_237142,Kłodzko Miasto,0
145594,288822_237143,22974894_237143,Wałbrzych Miasto,0
145594,288822_237144,22974895_237144,Wałbrzych Miasto,0
145587,288815_237147,22974898_237147,Kłodzko Miasto,0
145587,288815_237148,22974899_237148,Kłodzko Miasto,0
145587,288815_237149,22974900_237149,Kłodzko Miasto,0
145594,288822_237151,22974902_237151,Wałbrzych Główny,0
145594,288822_237152,22974903_237152,Wałbrzych Główny,0
145587,288815_237154,22974905_237154,Kłodzko Miasto,0
145587,288815_237155,22974906_237155,Kłodzko Miasto,0
145598,288826_237156,22974907_237156,Jelenia Góra,0
145598,288826_237157,22974908_237157,Jelenia Góra,0
145587,288815_237159,22974910_237159,Kłodzko Główne,0
145587,288815_237160,22974911_237160,Kłodzko Główne,0
145576,288804_237161,22974912_237161,Kralovec,0
145576,288804_237162,22974913_237162,Kralovec,0
145576,288804_237163,22974914_237163,Kralovec,0
145576,288804_237164,22974915_237164,Kralovec,0
145576,288804_237165,22974916_237165,Kralovec,0
145576,288804_237166,22974917_237166,Kralovec,0
145576,288804_237167,22974918_237167,Kralovec,0
145576,288804_237168,22974919_237168,Kralovec,0
145576,288804_237169,22974920_237169,Trutnov hl. n.,0
145576,288804_237171,22974922_237171,Kralovec,0
145576,288804_237172,22974923_237172,Kralovec,0
145576,288804_237173,22974924_237173,Kralovec,0
145576,288804_237174,22974925_237174,Kralovec,0
145576,288804_237175,22974926_237175,Kralovec,0
145576,288804_237176,22974927_237176,Kralovec,0
145576,288804_237177,22974928_237177,Kralovec,0
145576,288804_237178,22974929_237178,Kralovec,0
145576,288804_237179,22974930_237179,Kralovec,0
145576,288804_237180,22974931_237180,Kralovec,0
145576,288804_237181,22974932_237181,Trutnov hl. n.,0
145599,288827_237182,22974933_237182,Chocianów,0
145599,288827_237183,22974934_237183,Chocianów,0
145599,288827_237184,22974935_237184,Chocianów,0
145599,288827_237185,22974936_237185,Chocianów,0
145599,288827_237186,22974937_237186,Chocianów,0
145599,288827_237187,22974938_237187,Chocianów,0
145599,288827_237188,22974939_237188,Chocianów,0
145599,288827_237189,22974940_237189,Chocianów,0
145599,288827_237190,22974941_237190,Chocianów,0
145599,288827_237191,22974942_237191,Chocianów,0
145599,288827_237192,22974943_237192,Chocianów,0
145599,288827_237193,22974944_237193,Chocianów,0
145599,288827_237194,22974945_237194,Chocianów,0
145599,288827_237195,22974946_237195,Chocianów,0
145599,288827_237196,22974947_237196,Chocianów,0
145599,288827_237197,22974948_237197,Chocianów,0
145599,288827_237198,22974949_237198,Legnica,0
145599,288827_237199,22974950_237199,Legnica,0
145599,288827_237200,22974951_237200,Legnica,0
145599,288827_237201,22974952_237201,Legnica,0
145599,288827_237202,22974953_237202,Legnica,0
145599,288827_237203,22974954_237203,Legnica,0
145599,288827_237204,22974955_237204,Legnica,0
145599,288827_237205,22974956_237205,Legnica,0
145599,288827_237206,22974957_237206,Legnica,0
145599,288827_237207,22974958_237207,Legnica,0
145599,288827_237208,22974959_237208,Legnica,0
145599,288827_237209,22974960_237209,Legnica,0
145599,288827_237210,22974961_237210,Legnica,0
145599,288827_237211,22974962_237211,Legnica,0
145599,288827_237212,22974963_237212,Legnica,0
145599,288827_237213,22974964_237213,Legnica,0
145600,288828_237214,22974965_237214,Wrocław Główny,0
145600,288828_237215,22974966_237215,Wrocław Główny,0
145600,288828_237216,22974967_237216,Wrocław Główny,0
145600,288828_237217,22974968_237217,Wrocław Główny,0
145600,288828_237218,22974969_237218,Wrocław Główny,0
145601,288829_237219,22974970_237219,Rawicz,0
145601,288829_237220,22974971_237220,Rawicz,0
145600,288828_237221,22974972_237221,Wrocław Główny,0
145600,288828_237222,22974973_237222,Wrocław Główny,0
145600,288828_237223,22974974_237223,Wrocław Główny,0
145600,288828_237224,22974975_237224,Wrocław Główny,0
145601,288829_237225,22974976_237225,Rawicz,0
145601,288829_237226,22974977_237226,Rawicz,0
145600,288828_237227,22974978_237227,Wrocław Główny,0
145600,288828_237228,22974979_237228,Wrocław Główny,0
145600,288828_237229,22974980_237229,Wrocław Główny,0
145600,288828_237230,22974981_237230,Wrocław Główny,0
145601,288829_237231,22974982_237231,Rawicz,0
145601,288829_237232,22974983_237232,Rawicz,0
145601,288829_237233,22974984_237233,Rawicz,0
145601,288829_237234,22974985_237234,Rawicz,0
145600,288828_237235,22974986_237235,Wrocław Główny,0
145600,288828_237236,22974987_237236,Wrocław Główny,0
145600,288828_237237,22974988_237237,Wrocław Główny,0
145600,288828_237238,22974989_237238,Wrocław Główny,0
145600,288828_237239,22974990_237239,Wrocław Główny,0
145600,288828_237240,22974991_237240,Wrocław Główny,0
145600,288828_237241,22974992_237241,Wrocław Główny,0
145600,288828_237242,22974993_237242,Wrocław Główny,0
145601,288829_237243,22974994_237243,Rawicz,0
145601,288829_237244,22974995_237244,Rawicz,0
145601,288829_237245,22974996_237245,Rawicz,0
145601,288829_237246,22974997_237246,Rawicz,0
145600,288828_237247,22974998_237247,Wrocław Główny,0
145600,288828_237248,22974999_237248,Wrocław Główny,0
145601,288829_237249,22975000_237249,Rawicz,0
145601,288829_237250,22975001_237250,Rawicz,0
145602,288830_237251,22975002_237251,Rawicz,0
145602,288830_237252,22975003_237252,Rawicz,0
145601,288829_237253,22975004_237253,Rawicz,0
145601,288829_237254,22975005_237254,Rawicz,0
145601,288829_237255,22975006_237255,Rawicz,0
145601,288829_237256,22975007_237256,Rawicz,0
145600,288828_237257,22975008_237257,Kłodzko Główne,0
145600,288828_237258,22975009_237258,Kłodzko Główne,0
145600,288828_237259,22975010_237259,Wrocław Główny,0
145600,288828_237260,22975011_237260,Wrocław Główny,0
145600,288828_237261,22975012_237261,Wrocław Główny,0
145600,288828_237262,22975013_237262,Wrocław Główny,0
145602,288830_237263,22975014_237263,Rawicz,0
145602,288830_237264,22975015_237264,Rawicz,0
145602,288830_237265,22975016_237265,Rawicz,0
145602,288830_237266,22975017_237266,Rawicz,0
145602,288830_237267,22975018_237267,Rawicz,0
145602,288830_237268,22975019_237268,Rawicz,0
145602,288830_237269,22975020_237269,Rawicz,0
145632,288860_237270,22975021_237270,Jelcz-Laskowice,0
145632,288860_237271,22975022_237271,Jelcz-Laskowice,0
145603,288831_237272,22975023_237272,Kąty Wrocławskie,0
145603,288831_237273,22975024_237273,Kąty Wrocławskie,0
145603,288831_237274,22975025_237274,Kąty Wrocławskie,0
145603,288831_237275,22975026_237275,Kąty Wrocławskie,0
145603,288831_237276,22975027_237276,Kąty Wrocławskie,0
145603,288831_237277,22975028_237277,Kąty Wrocławskie,0
145603,288831_237278,22975029_237278,Kąty Wrocławskie,0
145603,288831_237279,22975030_237279,Kąty Wrocławskie,0
145603,288831_237280,22975031_237280,Kąty Wrocławskie,0
145603,288831_237281,22975032_237281,Kąty Wrocławskie,0
145603,288831_237282,22975033_237282,Wrocław Główny,0
145603,288831_237283,22975034_237283,Wrocław Główny,0
145603,288831_237284,22975035_237284,Wrocław Główny,0
145603,288831_237285,22975036_237285,Wrocław Główny,0
145603,288831_237286,22975037_237286,Wrocław Główny,0
145603,288831_237287,22975038_237287,Wrocław Główny,0
145603,288831_237288,22975039_237288,Wrocław Główny,0
145603,288831_237289,22975040_237289,Wrocław Główny,0
145603,288831_237290,22975041_237290,Wrocław Główny,0
145603,288831_237291,22975042_237291,Wrocław Główny,0
145604,288832_237292,22975043_237292,Jelcz-Laskowice,0
145604,288832_237293,22975044_237293,Jelcz-Laskowice,0
145605,288833_237294,22975045_237294,Głuszyca,0
145605,288833_237295,22975046_237295,Głuszyca,0
145603,288831_237296,22975047_237296,Jelenia Góra,0
145603,288831_237297,22975048_237297,Jelenia Góra,0
145580,288808_237298,22975049_237298,Görlitz,0
145580,288808_237299,22975050_237299,Görlitz,0
145601,288829_237300,22975051_237300,Rawicz,0
145601,288829_237301,22975052_237301,Rawicz,0
145600,288828_237302,22975053_237302,Wrocław Główny,0
145600,288828_237303,22975054_237303,Wrocław Główny,0
145600,288828_237304,22975055_237304,Wrocław Główny,0
145601,288829_237305,22975056_237305,Rawicz,0
145601,288829_237306,22975057_237306,Rawicz,0
145600,288828_237307,22975058_237307,Wrocław Główny,0
145600,288828_237308,22975059_237308,Wrocław Główny,0
145600,288828_237309,22975060_237309,Wrocław Główny,0
145600,288828_237310,22975061_237310,Wrocław Główny,0
145612,288840_237311,22975062_237311,Głuszyca,0
145612,288840_237312,22975063_237312,Głuszyca,0
145596,288824_237314,22975065_237314,Kudowa-Zdrój,0
145596,288824_237315,22975066_237315,Kudowa-Zdrój,0
145596,288824_237316,22975067_237316,Kłodzko Główne,0
145596,288824_237317,22975068_237317,Kłodzko Główne,0
145597,288825_237319,22975070_237319,Wrocław Główny,0
145597,288825_237320,22975071_237320,Wrocław Główny,0
145597,288825_237321,22975072_237321,Wrocław Główny,0
145597,288825_237322,22975073_237322,Wrocław Główny,0
145587,288815_237324,22975075_237324,Wrocław Główny,0
145587,288815_237325,22975076_237325,Wrocław Główny,0
145587,288815_237327,22975078_237327,Wrocław Główny,0
145587,288815_237328,22975079_237328,Wrocław Główny,0
145600,288828_237329,22975080_237329,Wrocław Główny,0
145600,288828_237330,22975081_237330,Wrocław Główny,0
145609,288837_237331,22975082_237331,Wrocław Główny,0
145609,288837_237332,22975083_237332,Wrocław Główny,0
145609,288837_237333,22975084_237333,Wrocław Główny,0
145609,288837_237334,22975085_237334,Wrocław Główny,0
145609,288837_237335,22975086_237335,Wrocław Główny,0
145609,288837_237336,22975087_237336,Wrocław Główny,0
145609,288837_237337,22975088_237337,Wrocław Główny,0
145609,288837_237338,22975089_237338,Wrocław Główny,0
145609,288837_237339,22975090_237339,Legnica,0
145609,288837_237340,22975091_237340,Legnica,0
145609,288837_237341,22975092_237341,Lubin,0
145609,288837_237342,22975093_237342,Lubin,0
145609,288837_237343,22975094_237343,Głogów,0
145609,288837_237344,22975095_237344,Głogów,0
145609,288837_237345,22975096_237345,Głogów,0
145609,288837_237346,22975097_237346,Lubin,0
145609,288837_237347,22975098_237347,Lubin,0
145608,288836_237348,22975099_237348,Legnica,0
145608,288836_237349,22975100_237349,Legnica,0
145608,288836_237350,22975101_237350,Wrocław Główny,0
145608,288836_237351,22975102_237351,Wrocław Główny,0
145613,288841_237352,22975103_237352,Wrocław Główny,0
145607,288835_237353,22975104_237353,Legnica,0
145607,288835_237354,22975105_237354,Legnica,0
145607,288835_237355,22975106_237355,Legnica,0
145623,288851_237359,22975110_237359,Wrocław Główny,0
145623,288851_237360,22975111_237360,Wrocław Główny,0
145580,288808_237361,22975112_237361,Gryfów Śląski,0
145580,288808_237362,22975113_237362,Gryfów Śląski,0
145580,288808_237363,22975114_237363,Gryfów Śląski,0
145580,288808_237364,22975115_237364,Gryfów Śląski,0
145603,288831_237365,22975116_237365,Wałbrzych Główny,0
145603,288831_237366,22975117_237366,Wałbrzych Główny,0
145603,288831_237367,22975118_237367,Wrocław Główny,0
145603,288831_237368,22975119_237368,Wrocław Główny,0
145610,288838_237370,22975121_237370,Cieśle,0
145610,288838_237371,22975122_237371,Cieśle,0
145623,288851_237372,22975123_237372,Wrocław Główny,0
145623,288851_237373,22975124_237373,Wrocław Główny,0
145623,288851_237374,22975125_237374,Wrocław Główny,0
145623,288851_237375,22975126_237375,Jelenia Góra,0
145623,288851_237376,22975127_237376,Jelenia Góra,0
145581,288809_237377,22975128_237377,Węgliniec,0
145581,288809_237378,22975129_237378,Węgliniec,0
145581,288809_237379,22975130_237379,Zgorzelec,0
145581,288809_237380,22975131_237380,Zgorzelec,0
145607,288835_237381,22975132_237381,Jaworzyna Śląska,0
145607,288835_237382,22975133_237382,Jaworzyna Śląska,0
145594,288822_237383,22975134_237383,Jedlina-Zdrój,0
145594,288822_237384,22975135_237384,Jedlina-Zdrój,0
145594,288822_237385,22975136_237385,Wałbrzych Miasto,0
145594,288822_237386,22975137_237386,Wałbrzych Miasto,0
145594,288822_237387,22975138_237387,Wałbrzych Miasto,0
145594,288822_237388,22975139_237388,Wałbrzych Miasto,0
145594,288822_237389,22975140_237389,Jedlina-Zdrój,0
145594,288822_237390,22975141_237390,Jedlina-Zdrój,0
145603,288831_237391,22975142_237391,Wałbrzych Miasto,0
145603,288831_237392,22975143_237392,Wałbrzych Miasto,0
145631,288859_237393,22975144_237393,Wrocław Główny,0
145631,288859_237394,22975145_237394,Wrocław Główny,0
145592,288820_237395,22975146_237395,Stronie Śląskie,0
145592,288820_237396,22975147_237396,Krosnowice Kłodzkie,0
145592,288820_237397,22975148_237397,Stronie Śląskie,0
145592,288820_237398,22975149_237398,Krosnowice Kłodzkie,0
145594,288822_237399,22975150_237399,Wałbrzych Główny,0
145594,288822_237400,22975151_237400,Wałbrzych Miasto,0
145592,288820_237401,22975152_237401,Stronie Śląskie,0
145592,288820_237402,22975153_237402,Krosnowice Kłodzkie,0
145592,288820_237403,22975154_237403,Stronie Śląskie,0
145592,288820_237404,22975155_237404,Krosnowice Kłodzkie,0
145592,288820_237405,22975156_237405,Stronie Śląskie,0
145592,288820_237406,22975157_237406,Krosnowice Kłodzkie,0
145592,288820_237407,22975158_237407,Stronie Śląskie,0
145592,288820_237408,22975159_237408,Krosnowice Kłodzkie,0
145592,288820_237409,22975160_237409,Stronie Śląskie,0
145592,288820_237410,22975161_237410,Krosnowice Kłodzkie,0
145592,288820_237411,22975162_237411,Stronie Śląskie,0
145592,288820_237412,22975163_237412,Krosnowice Kłodzkie,0
145594,288822_237413,22975164_237413,Wałbrzych Główny,0
145594,288822_237414,22975165_237414,Wałbrzych Główny,0
145594,288822_237415,22975166_237415,Wałbrzych Główny,0
145594,288822_237416,22975167_237416,Wałbrzych Główny,0
145594,288822_237417,22975168_237417,Głuszyca,0
145594,288822_237418,22975169_237418,Głuszyca,0
145609,288837_237419,22975170_237419,Głogów,0
145609,288837_237420,22975171_237420,Głogów,0
145609,288837_237421,22975172_237421,Lubin,0
145609,288837_237422,22975173_237422,Lubin,0
145609,288837_237423,22975174_237423,Lubin,0
